league,window,team_id,team_name,team_country,player_id,player_name,player_age,player_nation,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan
Bundesliga,s,82,VfL Wolfsburg,Germany,303259,Dodi Lukébakio,23,Belgium,RW,44,Hertha BSC,Germany,,13000000,FALSE,TRUE
Bundesliga,s,82,VfL Wolfsburg,Germany,826719,Fally Mayulu,18,France,CF,143,VfL Wolfsburg II,Germany,,75000,FALSE,FALSE
Bundesliga,s,82,VfL Wolfsburg,Germany,469858,Ulysses Llanez,20,United States,LW,143,VfL Wolfsburg II,Germany,,200000,FALSE,FALSE
Bundesliga,s,82,VfL Wolfsburg,Germany,472234,Jannis Lang,18,Germany,CB,143,VfL Wolfsburg II,Germany,,200000,FALSE,FALSE
Bundesliga,s,82,VfL Wolfsburg,Germany,666821,Bryang Kayo,18,United States,CM,143,VfL Wolfsburg II,Germany,,150000,FALSE,FALSE
Bundesliga,s,82,VfL Wolfsburg,Germany,574203,Philipp Schulze,18,Germany,GK,5343,VfL Wolfsburg U19,Germany,,200000,FALSE,FALSE
Bundesliga,s,82,VfL Wolfsburg,Germany,336004,Dominik Marx,21,Germany,CM,143,VfL Wolfsburg II,Germany,,,FALSE,FALSE
Bundesliga,s,82,VfL Wolfsburg,Germany,594655,Marcel Beifus,18,Germany,CB,143,VfL Wolfsburg II,Germany,,100000,FALSE,FALSE
Bundesliga,s,82,VfL Wolfsburg,Germany,631904,Anselmo García McNulty,18,Ireland,CB,5343,VfL Wolfsburg U19,Germany,,300000,FALSE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,513245,Jesper Lindström,21,Denmark,AM,206,Bröndby IF,Denmark,7000000.00,7000000,FALSE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,605268,Igor Matanovic,18,Germany,CF,35,FC St. Pauli,Germany,500000.00,500000,FALSE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,40034,Jens Grahl,32,Germany,GK,79,VfB Stuttgart,Germany,250000.00,200000,FALSE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,448705,Diant Ramaj,19,Germany,GK,2036,1.FC Heidenheim 1846,Germany,100000.00,250000,FALSE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,323831,Rafael Borré,25,Colombia,CF,209,Club Atlético River Plate,Argentina,0.00,17000000,TRUE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,648909,Fabio Blanco,17,Spain,RW,10200,Valencia CF U19,Spain,0.00,750000,TRUE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,159844,Christopher Lenz,26,Germany,LB,89,1.FC Union Berlin,Germany,0.00,5000000,TRUE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,741295,Enrique Herrero García,16,Spain,CF,14740,FC Villarreal Youth,Spain,,300000,FALSE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,422355,Jens Petter Hauge,21,Norway,LW,5,AC Milan,Italy,,9500000,FALSE,TRUE
Bundesliga,s,24,Eintracht Frankfurt,Germany,374954,Kristijan Jakic,24,Croatia,DM,419,GNK Dinamo Zagreb,Croatia,,4000000,FALSE,TRUE
Bundesliga,s,24,Eintracht Frankfurt,Germany,386914,Sam Lammers,24,Netherlands,CF,800,Atalanta BC,Italy,,6000000,FALSE,TRUE
Bundesliga,s,24,Eintracht Frankfurt,Germany,506936,Martin Pecar,18,Slovenia,LW,5372,Eintracht Frankfurt U19,Germany,,300000,FALSE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,580277,Gianluca Schäfer,18,Germany,LW,5372,Eintracht Frankfurt U19,Germany,,150000,FALSE,FALSE
Bundesliga,s,24,Eintracht Frankfurt,Germany,610798,Jan Schröder,18,Germany,LB,5372,Eintracht Frankfurt U19,Germany,,200000,FALSE,FALSE
Bundesliga,s,15,Bayer 04 Leverkusen,Germany,644771,Odilon Kossounou,20,Cote d'Ivoire,CB,2282,Club Brugge KV,Belgium,23000000.00,23000000,FALSE,FALSE
Bundesliga,s,15,Bayer 04 Leverkusen,Germany,532776,Amine Adli,21,France,RW,415,FC Toulouse,France,7500000.00,9000000,FALSE,FALSE
Bundesliga,s,15,Bayer 04 Leverkusen,Germany,361065,Mitchel Bakker,21,Netherlands,LB,583,Paris Saint-Germain,France,7000000.00,10000000,FALSE,FALSE
Bundesliga,s,15,Bayer 04 Leverkusen,Germany,159088,Robert Andrich,26,Germany,CM,89,1.FC Union Berlin,Germany,6500000.00,7000000,FALSE,FALSE
Bundesliga,s,15,Bayer 04 Leverkusen,Germany,659813,Piero Hincapié,19,Ecuador,CB,3938,Club Atlético Talleres,Argentina,6350000.00,8000000,FALSE,FALSE
Bundesliga,s,15,Bayer 04 Leverkusen,Germany,788445,Zidan Sertdemir,16,Denmark,CM,14355,FC Nordsjaelland U19,Denmark,2500000.00,2000000,FALSE,FALSE
Bundesliga,s,15,Bayer 04 Leverkusen,Germany,112541,Andrey Lunev,29,Russia,GK,964,Zenit St. Petersburg,Russia,0.00,5000000,TRUE,FALSE
Bundesliga,s,15,Bayer 04 Leverkusen,Germany,467435,Yannik Schlößer,19,Germany,RW,4713,Bayer 04 Leverkusen U19,Germany,,100000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,295313,Taiwo Awoniyi,23,Nigeria,CF,31,Liverpool FC,England,6500000.00,8000000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,361575,Tymoteusz Puchacz,22,Poland,LB,238,Lech Poznan,Poland,2500000.00,3500000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,483974,Leon Dajaku,20,Germany,SS,28,FC Bayern Munich II,Germany,1000000.00,1800000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,94137,Kevin Möhwald,28,Germany,CM,86,SV Werder Bremen,Germany,1000000.00,2000000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,107775,Frederik Rönnow,28,Denmark,GK,24,Eintracht Frankfurt,Germany,1000000.00,2000000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,421726,Keita Endo,23,Japan,LW,3828,Yokohama F. Marinos,Japan,900000.00,1300000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,354340,Rick van Drongelen,22,Netherlands,CB,41,Hamburger SV,Germany,500000.00,1500000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,317735,Julius Kade,22,Germany,CM,129,SG Dynamo Dresden,Germany,500000.00,450000,FALSE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,94771,Andreas Voglsammer,29,Germany,CF,10,Arminia Bielefeld,Germany,0.00,1700000,TRUE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,164759,Pawel Wszolek,29,Poland,RW,255,Legia Warszawa,Poland,0.00,2000000,TRUE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,117432,Kevin Behrens,30,Germany,CF,254,SV Sandhausen,Germany,0.00,900000,TRUE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,79377,Genki Haraguchi,30,Japan,AM,42,Hannover 96,Germany,0.00,2500000,TRUE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,53437,Bastian Oczipka,32,Germany,LB,33,FC Schalke 04,Germany,0.00,600000,TRUE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,168543,Levin Öztunali,25,Germany,CM,39,1.FSV Mainz 05,Germany,0.00,2500000,TRUE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,284248,Paul Jaeckel,22,Germany,CB,65,SpVgg Greuther Fürth,Germany,0.00,2000000,TRUE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,124410,Rani Khedira,27,Germany,DM,167,FC Augsburg,Germany,0.00,5000000,TRUE,FALSE
Bundesliga,s,89,1.FC Union Berlin,Germany,187491,Timo Baumgartl,25,Germany,CB,383,PSV Eindhoven,Netherlands,,3000000,FALSE,TRUE
Bundesliga,s,89,1.FC Union Berlin,Germany,699702,Mathis Bruns,17,Germany,CB,21099,1.FC Union Berlin U17,Germany,,200000,FALSE,FALSE
Bundesliga,s,18,Borussia Mönchengladbach,Germany,321070,Hannes Wolf,22,Austria,AM,23826,RB Leipzig,Germany,9500000.00,8000000,FALSE,FALSE
Bundesliga,s,18,Borussia Mönchengladbach,Germany,524285,Luca Netz,18,Germany,LB,44,Hertha BSC,Germany,2000000.00,5000000,FALSE,FALSE
Bundesliga,s,18,Borussia Mönchengladbach,Germany,597804,Jonas Kersken,20,Germany,GK,1006,Borussia Mönchengladbach II,Germany,,100000,FALSE,FALSE
Bundesliga,s,18,Borussia Mönchengladbach,Germany,520857,Conor Noß,20,Ireland,SS,1006,Borussia Mönchengladbach II,Germany,,100000,FALSE,FALSE
Bundesliga,s,79,VfB Stuttgart,Germany,284769,Florian Müller,23,Germany,GK,39,1.FSV Mainz 05,Germany,5000000.00,8000000,FALSE,FALSE
Bundesliga,s,79,VfB Stuttgart,Germany,610431,Wahid Faghir,18,Denmark,CF,443,Vejle Boldklub,Denmark,4500000.00,4500000,FALSE,FALSE
Bundesliga,s,79,VfB Stuttgart,Germany,272278,Chris Führich,23,Germany,RW,127,SC Paderborn 07,Germany,2500000.00,2500000,FALSE,FALSE
Bundesliga,s,79,VfB Stuttgart,Germany,569366,Enzo Millot,19,France,CM,162,AS Monaco,France,1750000.00,2000000,FALSE,FALSE
Bundesliga,s,79,VfB Stuttgart,Germany,538971,Naouirou Ahamada,19,France,DM,41101,Juventus U23,Italy,1500000.00,1800000,FALSE,FALSE
Bundesliga,s,79,VfB Stuttgart,Germany,353892,Hiroki Ito,22,Japan,CB,937,Júbilo Iwata,Japan,100000.00,900000,FALSE,TRUE
Bundesliga,s,79,VfB Stuttgart,Germany,588020,Ömer Beyaz,17,Turkey,AM,36,Fenerbahce SK,Turkey,0.00,1000000,TRUE,FALSE
Bundesliga,s,79,VfB Stuttgart,Germany,445939,Omar Marmoush,22,Egypt,CF,82,VfL Wolfsburg,Germany,,4000000,FALSE,TRUE
Bundesliga,s,79,VfB Stuttgart,Germany,470816,Florian Schock,20,Germany,GK,102,VfB Stuttgart II,Germany,,200000,FALSE,FALSE
Bundesliga,s,79,VfB Stuttgart,Germany,572919,Mohamed Sankoh,17,Netherlands,CF,102,VfB Stuttgart II,Germany,,1000000,FALSE,FALSE
Bundesliga,s,60,SC Freiburg,Germany,190284,Maximilian Eggestein,24,Germany,CM,86,SV Werder Bremen,Germany,5000000.00,7500000,FALSE,FALSE
Bundesliga,s,60,SC Freiburg,Germany,346900,Nishan Burkart,21,Switzerland,CF,245,SC Freiburg II,Germany,,300000,FALSE,FALSE
Bundesliga,s,60,SC Freiburg,Germany,548348,Kiliann Sildillia,19,France,CB,245,SC Freiburg II,Germany,,450000,FALSE,FALSE
Bundesliga,s,60,SC Freiburg,Germany,453865,Kimberly Ezekwem,20,Germany,LB,245,SC Freiburg II,Germany,,300000,FALSE,FALSE
Bundesliga,s,60,SC Freiburg,Germany,473050,Kevin Schade,19,Germany,RW,245,SC Freiburg II,Germany,,1800000,FALSE,FALSE
Bundesliga,s,60,SC Freiburg,Germany,392163,Noah Weißhaupt,19,Germany,LW,245,SC Freiburg II,Germany,,400000,FALSE,FALSE
Bundesliga,s,60,SC Freiburg,Germany,526845,Noah Atubolu,19,Germany,GK,245,SC Freiburg II,Germany,,500000,FALSE,FALSE
Bundesliga,s,533,TSG 1899 Hoffenheim,Germany,318204,David Raum,23,Germany,LB,65,SpVgg Greuther Fürth,Germany,0.00,8500000,TRUE,FALSE
Bundesliga,s,533,TSG 1899 Hoffenheim,Germany,443710,Angelo Stiller,20,Germany,DM,28,FC Bayern Munich II,Germany,0.00,3500000,TRUE,FALSE
Bundesliga,s,533,TSG 1899 Hoffenheim,Germany,57051,Sebastian Rudy,31,Germany,DM,33,FC Schalke 04,Germany,0.00,3000000,TRUE,FALSE
Bundesliga,s,533,TSG 1899 Hoffenheim,Germany,578539,Chris Richards,21,United States,CB,27,Bayern Munich,Germany,,7500000,FALSE,TRUE
Bundesliga,s,533,TSG 1899 Hoffenheim,Germany,822959,Tom Bischof,16,Germany,CM,21082,TSG 1899 Hoffenheim U17,Germany,,750000,FALSE,FALSE
Bundesliga,s,533,TSG 1899 Hoffenheim,Germany,685487,Noah König,18,Germany,CB,983,TSG 1899 Hoffenheim II,Germany,,125000,FALSE,FALSE
Bundesliga,s,533,TSG 1899 Hoffenheim,Germany,600942,Nahue Noll,18,Germany,GK,8925,TSG 1899 Hoffenheim U19,Germany,,200000,FALSE,FALSE
Bundesliga,s,39,1.FSV Mainz 05,Germany,344069,Anton Stach,22,Germany,DM,65,SpVgg Greuther Fürth,Germany,3500000.00,3500000,FALSE,FALSE
Bundesliga,s,39,1.FSV Mainz 05,Germany,168989,Silvan Widmer,28,Switzerland,RB,26,FC Basel 1893,Switzerland,2500000.00,4000000,FALSE,FALSE
Bundesliga,s,39,1.FSV Mainz 05,Germany,269878,Marcus Ingvartsen,25,Denmark,CF,89,1.FC Union Berlin,Germany,600000.00,3500000,FALSE,TRUE
Bundesliga,s,39,1.FSV Mainz 05,Germany,314398,Jae-sung Lee,28,"Korea, South",AM,269,Holstein Kiel,Germany,0.00,3000000,TRUE,FALSE
Bundesliga,s,39,1.FSV Mainz 05,Germany,240274,Anderson Lucoqui,23,Angola,LB,10,Arminia Bielefeld,Germany,0.00,2500000,TRUE,FALSE
Bundesliga,s,39,1.FSV Mainz 05,Germany,490609,Lasse Rieß,19,Germany,GK,851,1.FSV Mainz 05 II,Germany,,100000,FALSE,FALSE
Bundesliga,s,39,1.FSV Mainz 05,Germany,451906,David Nemeth,20,Austria,CB,851,1.FSV Mainz 05 II,Germany,,4000000,FALSE,FALSE
Bundesliga,s,167,FC Augsburg,Germany,251302,Niklas Dorsch,23,Germany,DM,157,KAA Gent,Belgium,7000000.00,8000000,FALSE,FALSE
Bundesliga,s,167,FC Augsburg,Germany,296397,Arne Maier,22,Germany,CM,44,Hertha BSC,Germany,500000.00,5000000,FALSE,TRUE
Bundesliga,s,167,FC Augsburg,Germany,392124,Daniel Klein,20,Germany,GK,983,TSG 1899 Hoffenheim II,Germany,200000.00,200000,FALSE,FALSE
Bundesliga,s,167,FC Augsburg,Germany,522245,Lasse Günther,18,Germany,LB,1462,FC Bayern Munich U19,Germany,0.00,1000000,TRUE,FALSE
Bundesliga,s,167,FC Augsburg,Germany,345468,Andi Zeqiri,22,Switzerland,CF,1237,Brighton & Hove Albion,England,,2500000,FALSE,TRUE
Bundesliga,s,167,FC Augsburg,Germany,401639,Lukas Petkov,20,Germany,CM,5379,FC Augsburg II,Germany,,250000,FALSE,FALSE
Bundesliga,s,167,FC Augsburg,Germany,588747,Tim Civeja,19,Germany,CM,5379,FC Augsburg II,Germany,,300000,FALSE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,261905,Suat Serdar,24,Germany,CM,33,FC Schalke 04,Germany,8000000.00,9000000,FALSE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,279009,Marco Richter,23,Germany,RW,167,FC Augsburg,Germany,7100000.00,5000000,FALSE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,371142,Myziane Maolida,22,France,LW,417,OGC Nice,France,4000000.00,5000000,FALSE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,471936,Oliver Christensen,22,Denmark,GK,173,Odense Boldklub,Denmark,3000000.00,1500000,FALSE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,361068,Jurgen Ekkelenkamp,21,Netherlands,CM,610,Ajax Amsterdam,Netherlands,3000000.00,3200000,FALSE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,111039,Ishak Belfodil,29,Algeria,CF,533,TSG 1899 Hoffenheim,Germany,500000.00,1500000,FALSE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,16922,Kevin-Prince Boateng,34,Ghana,AM,2919,AC Monza,Italy,0.00,2000000,TRUE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,46104,Stevan Jovetic,31,Montenegro,CF,162,AS Monaco,France,0.00,3000000,TRUE,FALSE
Bundesliga,s,44,Hertha BSC,Germany,471901,Jonas Michelbrink,20,Germany,CM,45,Hertha BSC II,Germany,,500000,FALSE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,284010,Robin Hack,22,Germany,LW,4,1.FC Nuremberg,Germany,2500000.00,3000000,FALSE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,340521,Guilherme Ramos,23,Portugal,CB,3349,CD Feirense,Portugal,1200000.00,800000,FALSE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,307052,Masaya Okugawa,25,Japan,AM,409,Red Bull Salzburg,Austria,1000000.00,2500000,FALSE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,317740,Florian Krüger,22,Germany,CF,94,FC Erzgebirge Aue,Germany,1000000.00,3000000,FALSE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,477109,Bryan Lasme,22,France,RW,750,FC Sochaux-Montbéliard,France,800000.00,2000000,FALSE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,533295,Patrick Wimmer,20,Austria,RW,14,Austria Vienna,Austria,700000.00,1500000,FALSE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,68410,Stefanos Kapino,27,Greece,GK,86,SV Werder Bremen,Germany,300000.00,700000,FALSE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,333516,Sebastian Vasiliadis,23,Greece,CM,127,SC Paderborn 07,Germany,0.00,2000000,TRUE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,294534,Janni Serra,23,Germany,CF,269,Holstein Kiel,Germany,0.00,2000000,TRUE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,118397,Alessandro Schöpf,27,Austria,CM,33,FC Schalke 04,Germany,0.00,1500000,TRUE,FALSE
Bundesliga,s,10,Arminia Bielefeld,Germany,247555,Edimilson Fernandes,25,Switzerland,CM,39,1.FSV Mainz 05,Germany,,3500000,FALSE,TRUE
Bundesliga,s,10,Arminia Bielefeld,Germany,309393,Lennart Czyborra,22,Germany,LB,252,Genoa CFC,Italy,,3500000,FALSE,TRUE
Bundesliga,s,10,Arminia Bielefeld,Germany,403808,Andrés Andrade,22,Panama,CB,413,LASK,Austria,,1500000,FALSE,TRUE
Bundesliga,s,10,Arminia Bielefeld,Germany,606307,Vladislav Cherny,18,Russia,AM,4556,Arminia Bielefeld U19,Germany,,100000,FALSE,FALSE
Bundesliga,s,3,1. FC Köln,Germany,384553,Luca Kilian,21,Germany,CB,39,1.FSV Mainz 05,Germany,250000.00,1300000,FALSE,TRUE
Bundesliga,s,3,1. FC Köln,Germany,287188,Dejan Ljubicic,23,Austria,DM,170,Rapid Vienna,Austria,0.00,4500000,TRUE,FALSE
Bundesliga,s,3,1. FC Köln,Germany,112935,Mark Uth,29,Germany,SS,33,FC Schalke 04,Germany,0.00,3000000,TRUE,FALSE
Bundesliga,s,3,1. FC Köln,Germany,236981,Timo Hübers,24,Germany,CB,42,Hannover 96,Germany,0.00,1800000,TRUE,FALSE
Bundesliga,s,3,1. FC Köln,Germany,160929,Marvin Schwäbe,26,Germany,GK,206,Bröndby IF,Denmark,0.00,1000000,TRUE,FALSE
Bundesliga,s,3,1. FC Köln,Germany,522084,Marvin Obuz,19,Germany,LW,438,1.FC Köln II,Germany,,300000,FALSE,FALSE
Bundesliga,s,80,VfL Bochum,Germany,289182,Christopher Antwi-Adjei,27,Ghana,LW,127,SC Paderborn 07,Germany,0.00,1000000,TRUE,FALSE
Bundesliga,s,80,VfL Bochum,Germany,443331,Patrick Osterhage,21,Germany,CM,17,Borussia Dortmund II,Germany,0.00,200000,TRUE,FALSE
Bundesliga,s,80,VfL Bochum,Germany,61989,Michael Esser,33,Germany,GK,42,Hannover 96,Germany,0.00,500000,TRUE,FALSE
Bundesliga,s,80,VfL Bochum,Germany,60957,Sebastian Polter,30,Germany,CF,385,Fortuna Sittard,Netherlands,0.00,1000000,TRUE,FALSE
Bundesliga,s,80,VfL Bochum,Germany,260655,Eduard Löwen,24,Germany,CM,44,Hertha BSC,Germany,,3000000,FALSE,TRUE
Bundesliga,s,80,VfL Bochum,Germany,148967,Konstantinos Stafylidis,27,Greece,LB,533,TSG 1899 Hoffenheim,Germany,,1200000,FALSE,TRUE
Bundesliga,s,80,VfL Bochum,Germany,280575,Elvis Rexhbecaj,23,Germany,CM,82,VfL Wolfsburg,Germany,,4000000,FALSE,TRUE
Bundesliga,s,80,VfL Bochum,Germany,571140,Luis Hartwig,18,Germany,CF,3862,VfL Bochum U19,Germany,,200000,FALSE,FALSE
Bundesliga,s,80,VfL Bochum,Germany,245744,Takuma Asano,26,Japan,RW,515,Without Club,Without Club,,3000000,FALSE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,147359,Jeremy Dudziak,25,Germany,AM,41,Hamburger SV,Germany,750000.00,2000000,FALSE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,93081,Nick Viergever,32,Netherlands,CB,383,PSV Eindhoven,Netherlands,300000.00,1200000,FALSE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,153555,Sebastian Griesbeck,30,Germany,DM,89,1.FC Union Berlin,Germany,250000.00,1000000,FALSE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,192300,Max Christiansen,24,Germany,CM,85,SV Waldhof Mannheim,Germany,0.00,500000,TRUE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,279064,Nils Seufert,24,Germany,CM,10,Arminia Bielefeld,Germany,0.00,800000,TRUE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,247661,Gideon Jung,26,Germany,CB,41,Hamburger SV,Germany,0.00,700000,TRUE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,146258,Jetro Willems,27,Netherlands,LB,24,Eintracht Frankfurt,Germany,0.00,2000000,TRUE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,448177,Jessic Ngankam,20,Germany,CF,44,Hertha BSC,Germany,,1200000,FALSE,TRUE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,243856,Cedric Itten,24,Switzerland,CF,124,Rangers FC,Scotland,,3500000,FALSE,TRUE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,411287,Justin Hoogma,23,Netherlands,CB,533,TSG 1899 Hoffenheim,Germany,,2000000,FALSE,TRUE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,379979,Adrian Fein,22,Germany,DM,27,Bayern Munich,Germany,,2500000,FALSE,TRUE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,658293,Mert-Yusuf Torlak,18,Germany,AM,393,SpVgg Greuther Fürth II,Germany,,175000,FALSE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,748061,Lasse Schulz,18,Finland,GK,2612,SpVgg Greuther Fürth U19,Germany,,150000,FALSE,FALSE
Bundesliga,s,65,SpVgg Greuther Fürth,Germany,391672,Elias Kratzer,21,Germany,RB,393,SpVgg Greuther Fürth II,Germany,,125000,FALSE,FALSE
Bundesliga,w,10,Arminia Bielefeld,Germany,697144,Burak Ince,18,Turkey,CM,12374,Altinordu FK,Turkey,500000.00,2200000,FALSE,FALSE
Ligue 1,s,1082,LOSC Lille,France,485706,Amadou Onana,19,Belgium,DM,41,Hamburger SV,Germany,7000000.00,6000000,FALSE,FALSE
Ligue 1,s,1082,LOSC Lille,France,362108,Gabriel Gudmundsson,22,Sweden,LB,202,FC Groningen,Netherlands,6000000.00,4000000,FALSE,FALSE
Ligue 1,s,1082,LOSC Lille,France,226073,Ivo Grbic,25,Croatia,GK,13,Atlético de Madrid,Spain,,3500000,FALSE,TRUE
Ligue 1,s,583,Paris Saint-Germain,France,398073,Achraf Hakimi,22,Morocco,RB,46,Inter Milan,Italy,60000000.00,70000000,FALSE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,141050,Danilo Pereira,29,Portugal,DM,720,FC Porto,Portugal,16000000.00,16000000,FALSE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,616341,Nuno Mendes,19,Portugal,LB,336,Sporting CP,Portugal,7000000.00,40000000,FALSE,TRUE
Ligue 1,s,583,Paris Saint-Germain,France,28003,Lionel Messi,34,Argentina,RW,131,FC Barcelona,Spain,0.00,80000000,TRUE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,49499,Georginio Wijnaldum,30,Netherlands,CM,31,Liverpool FC,England,0.00,30000000,TRUE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,25557,Sergio Ramos,35,Spain,CB,418,Real Madrid,Spain,0.00,10000000,TRUE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,315858,Gianluigi Donnarumma,22,Italy,GK,5,AC Milan,Italy,0.00,65000000,TRUE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,618415,Nathan Bitumazala,18,France,RB,6326,Paris Saint-Germain U19,France,,200000,FALSE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,618405,Teddy Alloh,19,France,LB,6326,Paris Saint-Germain U19,France,,250000,FALSE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,709482,Thierno Baldé,19,France,RB,6326,Paris Saint-Germain U19,France,,800000,FALSE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,606576,Denis Franchi,18,Italy,GK,6326,Paris Saint-Germain U19,France,,250000,FALSE,FALSE
Ligue 1,s,583,Paris Saint-Germain,France,618416,Kenny Nagera,19,France,CF,6326,Paris Saint-Germain U19,France,,450000,FALSE,FALSE
Ligue 1,s,162,AS Monaco,France,412932,Myron Boadu,20,Netherlands,CF,1090,AZ Alkmaar,Netherlands,17000000.00,15000000,FALSE,FALSE
Ligue 1,s,162,AS Monaco,France,578872,Jean Lucas,23,Brazil,CM,1041,Olympique Lyon,France,11000000.00,8000000,FALSE,FALSE
Ligue 1,s,162,AS Monaco,France,375137,Ismail Jakobs,21,Germany,LM,3,1. FC Köln,Germany,6500000.00,7000000,FALSE,FALSE
Ligue 1,s,162,AS Monaco,France,195778,Alexander Nübel,24,Germany,GK,27,Bayern Munich,Germany,,6000000,FALSE,TRUE
Ligue 1,s,1041,Olympique Lyon,France,86792,Xherdan Shaqiri,29,Switzerland,RW,31,Liverpool FC,England,6000000.00,10000000,FALSE,FALSE
Ligue 1,s,1041,Olympique Lyon,France,181778,Emerson,27,Italy,LB,631,Chelsea FC,England,500000.00,14000000,FALSE,TRUE
Ligue 1,s,1041,Olympique Lyon,France,204072,Henrique,27,Brazil,LB,978,Club de Regatas Vasco da Gama,Brazil,0.00,1000000,TRUE,FALSE
Ligue 1,s,1041,Olympique Lyon,France,57370,Damien Da Silva,33,France,CB,273,Stade Rennais FC,France,0.00,1500000,TRUE,FALSE
Ligue 1,s,1041,Olympique Lyon,France,618472,Castello Lukeba,18,France,CB,12764,Olympique Lyon B,France,,1000000,FALSE,FALSE
Ligue 1,s,1041,Olympique Lyon,France,669000,Habib Keïta,19,Mali,CM,12764,Olympique Lyon B,France,,500000,FALSE,FALSE
Ligue 1,s,1041,Olympique Lyon,France,620322,Malo Gusto,18,France,RB,12764,Olympique Lyon B,France,,3000000,FALSE,FALSE
Ligue 1,s,1041,Olympique Lyon,France,461581,Malcolm Barcola,22,Togo,GK,12764,Olympique Lyon B,France,,250000,FALSE,FALSE
Ligue 1,s,1041,Olympique Lyon,France,26485,Jérôme Boateng,32,Germany,CB,515,Without Club,Without Club,,8500000,FALSE,FALSE
